condition_key,drug,rank,rank_by_rating,score,shrunk_rating,mean_rating,n_reviews,positive_rate,mean_useful,mimic_confirmed,mimic_notes_matched,mimic_match_mode
erosive esophagitis,Dexlansoprazole,1,1,27.844,8.0379,9.0833,12,1.0,29.3333,False,2,loose
erosive esophagitis,Dexilant,2,2,22.4731,7.9455,9.375,8,1.0,37.875,False,2,loose
erosive esophagitis,Omeprazole,3,4,22.0489,7.7955,9.0,8,1.0,24.625,True,2,loose
erosive esophagitis,Pantoprazole,4,9,21.9791,6.9504,6.9,10,0.7,28.1,True,2,loose
erosive esophagitis,Esomeprazole,5,5,18.9031,7.7172,9.1667,6,1.0,18.3333,True,2,loose
erosive esophagitis,Nexium,6,6,18.9031,7.7172,9.1667,6,1.0,18.3333,False,2,loose
erosive esophagitis,Rabeprazole,7,7,18.3588,7.495,8.5,6,0.8333,17.5,False,2,loose
erosive esophagitis,Lansoprazole,8,3,17.6135,7.877,10.0,5,1.0,19.4,False,2,loose
erosive esophagitis,Aciphex,9,8,16.4297,7.3476,8.2,5,0.8,19.2,False,2,loose
extrapyramidal reaction,Benztropine,1,1,24.9337,7.5178,8.0909,11,0.8182,24.0909,False,3,loose
extrapyramidal reaction,Trihexyphenidyl,2,2,19.6216,7.4163,8.1429,7,0.8571,5.0,False,3,loose
extrapyramidal reaction,Cogentin,3,3,16.998,6.9394,6.8333,6,0.6667,31.5,False,3,loose
eye redness,Ocular lubricant,1,2,44.2962,7.4874,7.6571,35,0.7714,14.7143,False,0,none
eye redness,FreshKote,2,1,22.756,8.0455,9.625,8,1.0,23.625,False,0,none
eye redness,Systane,3,3,13.2729,5.9358,3.4,5,0.2,27.8,False,0,none
eye redness itching,Naphazoline / pheniramine,1,1,26.2353,7.2764,7.5385,13,0.7692,6.7692,False,0,none
eye redness itching,Opcon-A,2,2,20.5585,6.8528,6.6667,9,0.6667,9.1111,False,0,none
eye redness itching,Tetrahydrozoline / zinc sulfate,3,3,16.8045,5.3141,3.3,10,0.2,4.4,False,0,none
eye redness itching,Visine Totality Multi-Symptom Relief,4,4,16.8045,5.3141,3.3,10,0.2,4.4,False,0,none
gas,Simethicone,1,2,21.5585,7.1862,7.4444,9,0.6667,50.7778,False,0,none
gas,Gas-X,2,1,20.9175,7.3955,8.0,8,0.75,57.0,False,0,none
gastroenteritis,Ondansetron,1,1,42.9607,8.5921,9.36,25,0.88,22.92,False,8,strict
gastroenteritis,Zofran,2,2,39.1476,8.5427,9.4286,21,0.9048,26.0952,False,8,strict
gastroparesis,Metoclopramide,1,1,36.1118,6.5931,6.4333,30,0.6,37.0667,False,0,none
gastroparesis,Reglan,2,2,28.9164,6.4659,6.15,20,0.6,50.25,False,0,none
ge,Amlodipine / valsartan,1,1,39.5405,6.3316,6.1282,39,0.5128,29.1795,False,0,none
generalized anxiety disorde,Escitalopram,1,3,162.4061,8.2027,8.2398,392,0.8342,43.8469,True,62,loose
generalized anxiety disorde,Lexapro,2,1,137.3332,8.389,8.4515,268,0.8619,58.9925,False,62,loose
generalized anxiety disorde,Pregabalin,3,2,103.4354,8.2289,8.3228,158,0.8418,62.0696,True,62,loose
generalized anxiety disorde,Citalopram,4,5,77.6928,7.9711,8.0947,95,0.8421,46.9368,True,62,loose
generalized anxiety disorde,Quetiapine,5,9,75.2597,7.526,7.59,100,0.75,48.0,True,62,loose
generalized anxiety disorde,Sertraline,6,7,67.7758,7.6254,7.7215,79,0.7722,32.7215,True,62,loose
generalized anxiety disorde,Venlafaxine,7,17,64.6579,6.669,6.6277,94,0.6383,38.4681,True,62,loose
generalized anxiety disorde,Duloxetine,8,15,63.2103,6.7769,6.7471,87,0.6437,52.7586,True,62,loose
generalized anxiety disorde,Cymbalta,9,16,60.4751,6.7195,6.679,81,0.6296,56.4691,False,62,loose
generalized anxiety disorde,Paroxetine,10,6,58.7347,7.6466,7.7797,59,0.7627,28.7458,True,62,loose
generalized anxiety disorde,Paxil,11,8,47.9096,7.5752,7.75,40,0.75,37.075,False,62,loose
generalized anxiety disorde,Effexor XR,12,14,44.2742,6.8317,6.7857,42,0.6429,53.8333,False,62,loose
generalized anxiety disorde,Lyrica,13,4,33.3985,8.1003,8.8824,17,0.9412,98.0588,False,62,loose
generalized anxiety disorde,Seroquel,14,12,27.042,7.2273,7.4286,14,0.8571,70.1429,False,62,loose
generalized anxiety disorde,Celexa,15,10,16.5613,7.4064,8.4,5,1.0,95.8,True,62,loose
gerd,Dexlansoprazole,1,19,72.5324,6.8233,6.8053,113,0.6549,31.292,True,19,strict
gerd,Esomeprazole,2,9,68.7977,7.6442,7.7407,81,0.716,25.4815,True,19,strict
gerd,Omeprazole,3,5,68.6132,7.8192,7.9481,77,0.7792,33.1039,True,19,strict
gerd,Nexium,4,13,64.1212,7.5048,7.589,73,0.6849,28.0548,True,19,strict
gerd,Dexilant,5,21,62.8536,6.6625,6.618,89,0.6404,37.1011,True,19,strict
gerd,Ranitidine,6,8,60.0115,7.6837,7.8197,61,0.8197,34.4262,True,19,strict
gerd,Pantoprazole,7,22,56.1803,6.5754,6.5068,73,0.589,37.1781,True,19,strict
gerd,Lansoprazole,8,6,55.0755,7.7889,7.98,50,0.76,24.88,True,19,strict
gerd,Prevacid,9,2,51.9081,8.3119,8.7179,39,0.8718,27.6154,True,19,strict
gerd,Rabeprazole,10,3,47.4768,8.2646,8.7273,33,0.8485,21.8788,False,19,strict
gerd,Aciphex,11,1,46.8784,8.7051,9.4138,29,0.931,24.1724,False,19,strict
gerd,Protonix,12,18,38.8331,6.9746,6.9677,31,0.6452,57.3548,False,19,strict
gerd,Zantac 150,13,12,34.7039,7.573,7.9048,21,0.8095,47.619,True,19,strict
gerd,Prilosec,14,15,34.0095,7.4215,7.6667,21,0.7143,52.1905,False,19,strict
gerd,Omeprazole / sodium bicarbonate,15,10,32.2312,7.597,8.0,18,0.7778,13.9444,True,19,strict
glaucoma,Acetazolamide,1,4,24.7013,6.1753,5.5625,16,0.375,12.625,False,1,loose
glaucoma,Brimonidine / timolol,2,1,19.987,6.6623,6.2222,9,0.5556,17.4444,False,1,loose
glaucoma,Combigan,3,2,19.987,6.6623,6.2222,9,0.5556,17.4444,False,1,loose
glaucoma,Diamox,4,3,18.8442,6.2814,5.3333,9,0.4444,17.4444,False,1,loose
glaucoma open angle,Latanoprost,1,6,21.9262,6.3295,5.6667,12,0.5,27.5833,False,26,loose
glaucoma open angle,Bimatoprost,2,3,16.4537,6.7172,6.1667,6,0.5,28.0,False,26,loose
glaucoma open angle,Lumigan,3,4,16.4537,6.7172,6.1667,6,0.5,28.0,False,26,loose
glaucoma open angle,Xalatan,4,1,16.1667,7.23,7.8,5,0.6,53.2,False,26,loose
glaucoma open angle,Dorzolamide,5,2,15.9036,7.1123,7.4,5,0.6,4.6,False,26,loose
glaucoma open angle,Dorzolamide / timolol,6,5,15.6372,6.3838,5.1667,6,0.5,3.5,False,26,loose
gout,Allopurinol,1,3,51.16,7.7127,7.9091,44,0.8182,39.4773,True,13,strict
gout,Febuxostat,2,1,48.1136,8.0189,8.3611,36,0.8333,27.6944,False,13,strict
gout,Uloric,3,2,44.6003,7.8843,8.2188,32,0.8125,30.875,False,13,strict
gout acute,Indomethacin,1,3,76.8624,8.0574,8.1978,91,0.8132,32.0,True,3,strict
gout acute,Colchicine,2,5,50.5411,7.7074,7.907,43,0.8372,18.0,True,3,strict
gout acute,Naproxen,3,2,45.2405,8.2597,8.7667,30,0.8667,35.0667,False,3,strict
gout acute,Methylprednisolone,4,1,44.8335,8.4727,9.1071,28,0.9286,28.5,False,3,strict
gout acute,Colcrys,5,7,33.2488,7.4347,7.7,20,0.8,25.6,False,3,strict
gout acute,Indocin,6,4,24.8539,7.8595,8.9,10,0.9,47.9,False,3,strict
gout acute,Aleve,7,6,21.6246,7.6455,8.625,8,0.875,53.5,False,3,strict
gouty arthritis,Prednisone,1,1,51.3452,8.6789,9.2571,35,0.9714,41.1714,True,36,loose
hashimoto s,Thyroid desiccated,1,2,62.7086,7.778,7.9231,65,0.7846,79.2462,False,0,none
hashimoto s,Levothyroxine,2,5,57.3796,7.0629,7.0758,66,0.697,34.6212,False,0,none
hashimoto s,Armour Thyroid,3,3,49.5226,7.7341,7.9512,41,0.7805,85.6829,False,0,none
hashimoto s,Tirosint,4,1,35.6759,7.7851,8.2381,21,0.8571,51.1905,False,0,none
hashimoto s,Nature-Throid,5,4,31.2658,7.5831,8.0,17,0.8235,89.5294,False,0,none
hashimoto s,Synthroid,6,7,30.399,6.6336,6.4286,21,0.619,40.0,False,0,none
hashimoto s,Levoxyl,7,6,16.4537,6.7172,6.1667,6,0.5,27.8333,False,0,none
head lice,Ivermectin,1,4,41.7386,6.9564,6.9444,36,0.6389,11.9167,False,14,loose
head lice,Sklice,2,5,41.0235,6.9342,6.9143,35,0.6286,9.9714,False,14,loose
head lice,Spinosad,3,2,18.2227,7.4394,8.3333,6,0.8333,25.6667,False,14,loose
head lice,Malathion,4,1,17.0874,7.6417,9.2,5,0.8,29.2,False,14,loose
head lice,Natroba,5,3,16.2982,7.2888,8.0,5,0.8,30.2,False,14,loose
headache,Acetaminophen / butalbital / caffeine,1,2,114.8053,8.6538,8.767,176,0.8693,23.3466,True,7,strict
headache,Fioricet,2,3,94.3609,8.5783,8.7355,121,0.876,30.3884,False,7,strict
headache,Acetaminophen / dichloralphenazone / isometheptene mucate,3,5,66.3874,8.4312,8.7097,62,0.871,8.3871,True,7,strict
headache,Aspirin / butalbital / caffeine / codeine,4,1,41.9168,8.7403,9.6522,23,1.0,20.3913,True,7,strict
headache,Naproxen,5,13,41.3167,8.1029,8.6154,26,0.8846,29.7692,False,7,strict
headache,Acetaminophen / butalbital / caffeine / codeine,6,4,39.1476,8.5427,9.4286,21,1.0,15.7143,True,7,strict
headache,Fioricet with Codeine,7,6,32.4053,8.367,9.4667,15,1.0,19.0,False,7,strict
headache,Ibuprofen,8,17,31.9484,7.5303,7.8889,18,0.7778,5.6667,True,7,strict
headache,Aspirin / butalbital / caffeine,9,7,31.8315,8.2189,9.2,15,0.9333,14.7333,True,7,strict
headache,Acetaminophen / butalbital,10,9,30.4958,8.1504,9.1429,14,0.9286,11.2857,True,7,strict
headache,Fiorinal,11,8,29.5524,8.1964,9.3077,13,0.9231,14.4615,False,7,strict
headache,Esgic-Plus,12,12,28.1327,8.1212,9.25,12,0.9167,11.25,False,7,strict
headache,Fiorinal with Codeine,13,11,26.9525,8.1265,9.3636,11,1.0,29.8182,False,7,strict
headache,Esgic,14,10,24.4156,8.1385,9.6667,9,1.0,8.5556,False,7,strict
headache,Acetaminophen / caffeine / isometheptene mucate,15,16,21.766,7.6955,8.75,8,1.0,5.5,True,7,strict
heart attack,Clopidogrel,1,2,37.8186,7.7197,8.0833,24,0.8333,90.2083,True,50,loose
heart attack,Plavix,2,1,35.9833,8.2551,9.0526,19,0.9474,111.4737,True,50,loose
heart attack,Metoprolol,3,3,18.7962,6.6455,6.125,8,0.375,35.875,True,50,loose
heart failure,Carvedilol,1,1,42.6904,8.5381,9.28,25,0.96,35.44,True,45,strict
heart failure,Coreg,2,2,32.5487,8.404,9.5333,15,1.0,46.0,False,45,strict
heart failure,Entresto,3,4,21.8612,5.8427,4.8571,14,0.3571,33.7857,False,45,strict
heart failure,Sacubitril / valsartan,4,5,21.8612,5.8427,4.8571,14,0.3571,33.7857,True,45,strict
heart failure,Furosemide,5,3,18.9031,7.7172,9.1667,6,1.0,29.8333,True,45,strict
helicobacter pylori infection,Bismuth subcitrate potassium / metronidazole / tetracycline,1,4,57.2735,6.2491,6.1429,84,0.5357,17.6786,True,37,loose
helicobacter pylori infection,Amoxicillin / clarithromycin / lansoprazole,2,2,56.5878,7.2453,7.2951,61,0.6885,16.459,True,37,loose
helicobacter pylori infection,Pylera,3,5,55.8299,6.2033,6.0864,81,0.5309,18.3333,False,37,loose
helicobacter pylori infection,Prevpac,4,1,50.4774,7.5247,7.6667,45,0.7556,20.3778,False,37,loose
helicobacter pylori infection,Clarithromycin,5,6,29.3815,5.9975,5.5,24,0.4167,10.2917,True,37,loose
helicobacter pylori infection,Metronidazole,6,3,24.8833,6.6504,6.3571,14,0.7143,9.6429,True,37,loose
hemorrhoids,Pramoxine,1,2,43.6364,8.7273,9.56,25,0.96,14.0,False,5,strict
hemorrhoids,Proctofoam,2,1,42.8537,8.7475,9.625,24,0.9583,14.5,False,5,strict
hemorrhoids,Hydrocortisone / pramoxine,3,3,32.4032,7.8589,8.4706,17,0.8235,19.5294,False,5,strict
hemorrhoids,Analpram-HC,4,4,23.8478,7.5413,8.2,10,0.8,22.6,False,5,strict
hemorrhoids,Hydrocortisone,5,5,19.2039,7.2584,7.7143,7,0.7143,26.4286,False,5,strict
hemorrhoids,Lidocaine,6,6,18.3684,6.9426,6.8571,7,0.5714,8.1429,True,5,strict
hepatitis c,Ledipasvir / sofosbuvir,1,2,142.5613,8.644,8.7169,272,0.8676,30.989,False,17,strict
hepatitis c,Harvoni,2,1,141.8936,8.6675,8.7425,268,0.8694,31.4478,False,17,strict
hepatitis c,Sofosbuvir / velpatasvir,3,7,62.9378,7.8672,8.0312,64,0.7969,15.7656,False,17,strict
hepatitis c,Epclusa,4,8,60.1411,7.8297,8.0,59,0.7966,16.0169,False,17,strict
hepatitis c,Sofosbuvir,5,10,48.3546,7.4613,7.5952,42,0.7143,14.2143,False,17,strict
hepatitis c,Sovaldi,6,9,47.1325,7.5472,7.7179,39,0.7179,15.2821,False,17,strict
hepatitis c,Elbasvir / grazoprevir,7,3,43.7752,8.2727,8.8214,28,0.8571,15.0357,False,17,strict
hepatitis c,Zepatier,8,4,43.7752,8.2727,8.8214,28,0.8571,15.0357,False,17,strict
hepatitis c,Peginterferon alfa-2a,9,13,26.3224,7.035,7.0714,14,0.6429,9.0,True,17,strict
hepatitis c,Daclatasvir,10,5,24.5585,8.1862,9.7778,9,1.0,6.6667,False,17,strict
hepatitis c,Daklinza,11,6,24.5585,8.1862,9.7778,9,1.0,6.6667,False,17,strict
hepatitis c,Telaprevir,12,11,22.2727,7.4242,8.0,9,0.7778,11.4444,False,17,strict
hepatitis c,Pegasys,13,16,21.2604,6.7231,6.4,10,0.6,12.2,False,17,strict
hepatitis c,Dasabuvir / ombitasvir / paritaprevir / ritonavir,14,14,19.2205,6.7955,6.5,8,0.625,17.375,True,17,strict
hepatitis c,Viekira Pak,15,15,19.2205,6.7955,6.5,8,0.625,17.375,False,17,strict
herbal supplementation,Lecithin,1,1,19.1753,7.8283,9.5,6,1.0,43.0,False,0,none
herpes simplex,Docosanol,1,4,88.2944,6.0216,5.9674,215,0.5628,10.386,False,2,loose
herpes simplex,Abreva,2,5,85.2411,5.9535,5.8927,205,0.5512,10.878,False,2,loose
herpes simplex,Acyclovir,3,1,64.1496,7.8963,8.0606,66,0.803,26.2273,True,2,loose
herpes simplex,Lysine,4,2,27.5333,7.6364,8.2308,13,0.7692,15.3846,False,2,loose
herpes simplex,Zovirax,5,3,18.9254,7.1531,7.4286,7,0.7143,25.5714,False,2,loose
herpes simplex suppression,Valacyclovir,1,3,77.7985,8.2466,8.4157,89,0.8315,38.0112,True,2,loose
herpes simplex suppression,Valtrex,2,2,65.5082,8.4571,8.75,60,0.8667,53.95,False,2,loose
herpes simplex suppression,Lysine,3,1,51.3262,8.8024,9.4412,34,0.9706,49.7941,False,2,loose
herpes simplex suppression,Acyclovir,4,4,34.999,8.0293,8.6842,19,0.8947,30.3684,True,2,loose
herpes zoste,Valacyclovir,1,1,27.8218,7.7164,8.3846,13,0.7692,25.2308,True,3,loose
herpes zoste,Acyclovir,2,2,20.0394,7.5742,8.5714,7,1.0,19.7143,True,3,loose
herpes zoste,Valtrex,3,3,18.2227,7.4394,8.3333,6,0.8333,42.8333,False,3,loose
herpes zoste,Famciclovir,4,4,16.2982,7.2888,8.0,5,0.8,19.2,False,3,loose
hiccups,Chlorpromazine,1,1,29.4885,7.8811,8.6429,14,0.8571,18.0,False,0,none
hiccups,Thorazine,2,2,28.1102,7.7964,8.5385,13,0.8462,19.2308,False,0,none
high blood pressure,Lisinopril,1,79,99.0895,5.289,5.2308,351,0.4245,49.0912,True,20,loose
high blood pressure,Losartan,2,77,82.7232,5.5772,5.5,220,0.4636,68.9773,False,20,loose
high blood pressure,Nebivolol,3,46,78.852,6.6881,6.6619,139,0.6187,43.9353,False,20,loose
high blood pressure,Bystolic,4,45,77.4558,6.6912,6.6642,134,0.6194,45.1642,False,20,loose
high blood pressure,Olmesartan,5,9,72.524,7.4803,7.5426,94,0.7021,38.5638,False,20,loose
high blood pressure,Metoprolol,6,64,71.9255,6.3327,6.2713,129,0.5736,50.4496,True,20,loose
high blood pressure,Amlodipine,7,82,69.7401,4.7452,4.6204,216,0.3519,67.2361,False,20,loose
high blood pressure,Benicar,8,8,67.5593,7.5534,7.6375,80,0.725,44.225,False,20,loose
high blood pressure,Atenolol,9,37,61.6364,6.8485,6.8272,81,0.6667,37.4074,False,20,loose
high blood pressure,Amlodipine / olmesartan,10,1,60.5827,8.3217,8.6226,53,0.8491,24.4151,False,20,loose
high blood pressure,Azor,11,2,60.5827,8.3217,8.6226,53,0.8491,24.4151,False,20,loose
high blood pressure,Hydrochlorothiazide,12,75,54.6347,5.7273,5.5604,91,0.4286,51.3297,False,20,loose
high blood pressure,Valsartan,13,72,53.3651,5.9664,5.8125,80,0.4625,48.3,False,20,loose
high blood pressure,Diovan,14,59,46.4112,6.4361,6.3077,52,0.5192,65.3846,False,20,loose
high blood pressure,Ramipril,15,34,45.7113,6.8912,6.8636,44,0.6136,41.0682,False,20,loose
high cholesterol,Rosuvastatin,1,12,53.9689,6.3166,6.2055,73,0.4795,61.7397,False,14,loose
high cholesterol,Crestor,2,9,53.04,6.4799,6.3881,67,0.5075,66.4179,False,14,loose
high cholesterol,Atorvastatin,3,28,52.6705,5.267,5.06,100,0.39,66.73,True,14,loose
high cholesterol,Simvastatin,4,27,46.3307,5.2799,5.013,77,0.4026,41.6234,True,14,loose
high cholesterol,Livalo,5,18,38.891,6.0738,5.8049,41,0.5122,50.122,False,14,loose
high cholesterol,Pitavastatin,6,19,38.891,6.0738,5.8049,41,0.5122,50.122,False,14,loose
high cholesterol,Niacin,7,11,38.0025,6.4236,6.2286,35,0.5429,22.2571,False,14,loose
high cholesterol,Lipitor,8,23,36.7164,5.7341,5.3659,41,0.439,105.6829,False,14,loose
high cholesterol,Evolocumab,9,21,33.0064,5.9281,5.5161,31,0.4839,29.129,False,14,loose
high cholesterol,Ezetimibe,10,25,32.6925,5.6067,5.1176,34,0.4118,58.5882,True,14,loose
high cholesterol,Zetia,11,22,31.3401,5.9227,5.4643,28,0.4643,68.8214,False,14,loose
high cholesterol,Repatha,12,24,30.1495,5.6977,5.1429,28,0.4286,32.25,False,14,loose
high cholesterol,Niaspan,13,15,29.3715,6.262,5.8636,22,0.5,21.8636,False,14,loose
high cholesterol,Ezetimibe / simvastatin,14,1,28.8192,7.4411,7.8,15,0.7333,27.8667,True,14,loose
high cholesterol,Vytorin,15,2,28.8192,7.4411,7.8,15,0.7333,27.8667,False,14,loose
high cholesterol familial heterozygous,Evolocumab,1,3,29.1061,7.5152,7.9333,15,0.6667,21.5333,False,15,loose
high cholesterol familial heterozygous,Repatha,2,1,26.978,7.7879,8.5833,12,0.8333,26.9167,False,15,loose
high cholesterol familial heterozygous,Rosuvastatin,3,2,20.1786,7.6268,8.7143,7,0.8571,43.5714,False,15,loose
high cholesterol familial heterozygous,Alirocumab,4,4,19.6216,7.4163,8.1429,7,0.8571,13.4286,False,15,loose
high cholesterol familial heterozygous,Praluent,5,5,19.6216,7.4163,8.1429,7,0.8571,13.4286,False,15,loose
high cholesterol familial heterozygous,Ezetimibe,6,8,19.0646,7.2057,7.5714,7,0.7143,60.0,True,15,loose
high cholesterol familial heterozygous,Zetia,7,6,18.0866,7.3838,8.1667,6,0.8333,68.5,False,15,loose
high cholesterol familial heterozygous,Crestor,8,7,16.4297,7.3476,8.2,5,0.8,59.4,False,15,loose
hirsutism,Eflornithine,1,2,57.4467,7.8909,8.0943,53,0.7925,46.0755,False,0,none
hirsutism,Vaniqa,2,1,57.1211,7.9986,8.2353,51,0.8235,47.7059,False,0,none
hirsutism,Spironolactone,3,3,32.0898,7.5636,7.9444,18,0.8333,60.1667,False,0,none
hiv infection,Efavirenz / emtricitabine / tenofovir,1,3,84.6421,8.8729,9.1209,91,0.956,15.6044,False,36,strict
hiv infection,Atripla,2,4,83.0118,8.8491,9.1023,88,0.9545,16.0909,False,36,strict
hiv infection,Cobicistat / elvitegravir / emtricitabine / tenofovir,3,1,79.5409,9.124,9.4605,76,0.9474,16.6184,False,36,strict
hiv infection,Stribild,4,2,79.5409,9.124,9.4605,76,0.9474,16.6184,False,36,strict
hiv infection,Abacavir / dolutegravir / lamivudine,5,6,68.6581,8.2062,8.4143,70,0.8143,12.8714,True,36,strict
hiv infection,Triumeq,6,5,68.4947,8.2458,8.4638,69,0.8261,13.0435,False,36,strict
hiv infection,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,7,13,57.7699,7.7897,7.9636,55,0.8,9.5455,False,36,strict
hiv infection,Genvoya,8,14,57.7699,7.7897,7.9636,55,0.8,9.5455,False,36,strict
hiv infection,Complera,9,7,56.1043,8.0149,8.2653,49,0.8571,13.8571,False,36,strict
hiv infection,Emtricitabine / rilpivirine / tenofovir,10,8,56.1043,8.0149,8.2653,49,0.8571,13.8571,False,36,strict
hiv infection,Raltegravir,11,12,28.2544,7.8364,8.6154,13,0.7692,4.7692,False,36,strict
hiv infection,Isentress,12,11,27.411,7.9129,8.8333,12,0.8333,5.1667,False,36,strict
hiv infection,Dolutegravir,13,16,27.1006,7.5164,8.0,13,0.6923,3.1538,False,36,strict
hiv infection,Tivicay,14,15,25.2221,7.6047,8.2727,11,0.7273,3.6364,False,36,strict
hiv infection,Emtricitabine / tenofovir,15,9,25.1414,7.9504,9.1,10,0.9,9.8,False,36,strict
hot flashes,Gabapentin,1,1,73.3688,8.5872,8.8493,73,0.9178,41.7534,False,0,none
hot flashes,Paroxetine,2,7,60.499,7.1299,7.1528,72,0.7083,31.875,False,0,none
hot flashes,Venlafaxine,3,6,58.407,7.4177,7.5,62,0.7581,66.1935,False,0,none
hot flashes,Brisdelle,4,9,35.4411,6.6977,6.5714,28,0.6429,42.25,False,0,none
hot flashes,Fluoxetine,5,5,32.0898,7.5636,7.9444,18,0.8333,30.8889,False,0,none
hot flashes,Effexor XR,6,2,30.9708,7.9966,8.8,15,0.9333,107.4,False,0,none
hot flashes,Duloxetine,7,8,20.1299,6.71,6.3333,9,0.6667,19.6667,False,0,none
hot flashes,Bazedoxifene / conjugated estrogens,8,3,17.2189,7.7005,9.4,5,1.0,18.0,False,0,none
hot flashes,Duavee,9,4,17.2189,7.7005,9.4,5,1.0,18.0,False,0,none
hot flashes,Citalopram,10,10,13.7991,6.1711,4.2,5,0.4,9.2,False,0,none
human papilloma virus,Imiquimod,1,2,79.6391,7.2399,7.2645,121,0.7438,14.5041,False,6,loose
human papilloma virus,Aldara,2,1,30.1299,7.5325,7.9375,16,0.8125,27.8125,False,6,loose
human papillomavirus prophylaxis,Human papillomavirus vaccine,1,1,29.8436,6.5124,6.2381,21,0.5238,9.1905,False,1,loose
human papillomavirus prophylaxis,Gardasil,2,2,28.6369,6.4034,6.05,20,0.5,9.45,False,1,loose
hyperhidrosis,Aluminum chloride hexahydrate,1,2,185.637,8.9211,8.9746,433,0.9076,9.0508,False,0,none
hyperhidrosis,Drysol,2,1,129.3206,8.9453,9.0574,209,0.9282,10.5311,False,0,none
hyperhidrosis,Hypercare,3,3,124.5795,8.7438,8.8473,203,0.8818,7.8522,False,0,none
hyperhidrosis,Oxybutynin,4,4,55.7615,8.0485,8.3125,48,0.8333,33.4375,False,0,none
hyperhidrosis,Xerac AC,5,5,23.8442,7.9481,9.2222,9,0.8889,7.3333,False,0,none
hyperphosphatemia of renal failure,Sevelamer,1,1,17.9477,6.3455,5.375,8,0.5,7.25,True,95,loose
hyperphosphatemia of renal failure,Renvela,2,2,13.6675,6.1123,4.0,5,0.2,9.6,False,95,loose
hyperprolactinemia,Cabergoline,1,1,45.115,7.7372,8.0,34,0.7941,15.9706,False,0,none
hyperprolactinemia,Bromocriptine,2,4,24.987,6.2468,5.6875,16,0.5625,16.8125,False,0,none
hyperprolactinemia,Parlodel,3,3,21.6917,6.8595,6.7,10,0.7,23.1,False,0,none
hyperprolactinemia,Dostinex,4,2,21.6246,7.6455,8.625,8,0.875,22.375,False,0,none
hypersomnia,Armodafinil,1,4,34.8954,6.7156,6.5926,27,0.5926,12.2593,False,0,none
hypersomnia,Nuvigil,2,5,31.3029,6.6738,6.5,22,0.5909,14.5909,False,0,none
hypersomnia,Caffeine,3,1,27.042,7.2273,7.4286,14,0.7857,13.5714,False,0,none
hypersomnia,Modafinil,4,2,23.0591,6.9526,6.9091,11,0.6364,10.1818,False,0,none
hypersomnia,NoDoz,5,3,20.5585,6.8528,6.6667,9,0.6667,15.1111,False,0,none
hypertriglyceridemia,Icosapent,1,1,35.8427,8.2229,9.0,19,0.8947,26.2632,False,1,loose
hypertriglyceridemia,Vascepa,2,2,35.8427,8.2229,9.0,19,0.8947,26.2632,False,1,loose
hypertriglyceridemia,Fenofibrate,3,5,30.2602,6.6033,6.381,21,0.5714,43.5238,False,1,loose
hypertriglyceridemia,Fenofibric acid,4,6,19.9668,6.3141,5.5,10,0.6,21.0,False,1,loose
hypertriglyceridemia,Omega-3 polyunsaturated fatty acids,5,3,19.6216,7.4163,8.1429,7,0.8571,50.1429,False,1,loose
hypertriglyceridemia,TriCor,6,4,17.5329,6.6268,6.0,7,0.5714,77.5714,False,1,loose
hypertriglyceridemia,Trilipix,7,7,17.2406,6.0955,4.75,8,0.5,25.625,False,1,loose
hypoestrogenism,Estradiol,1,1,25.3903,7.3295,7.6667,12,0.6667,29.75,False,0,none
hypogonadism male,Testosterone,1,4,142.6553,7.3667,7.3787,375,0.7253,33.6187,False,0,none
hypogonadism male,Axiron,2,2,70.1823,7.5243,7.5977,87,0.7471,35.8736,False,0,none
hypogonadism male,AndroGel,3,3,66.033,7.4768,7.5513,78,0.7564,61.1795,False,0,none
hypogonadism male,Testim,4,8,59.4693,6.4886,6.4167,84,0.5714,22.2738,False,0,none
hypogonadism male,Fortesta,5,6,33.2843,6.9403,6.913,23,0.6957,30.3478,False,0,none
hypogonadism male,Androderm,6,5,31.8513,7.1222,7.2,20,0.7,30.95,False,0,none
hypogonadism male,Testopel,7,7,17.5329,6.6268,6.0,7,0.5714,17.7143,False,0,none
hypogonadism male,Depo-Testosterone,8,1,17.2189,7.7005,9.4,5,1.0,31.8,False,0,none
hypothyroidism after thyroid removal,Levothyroxine,1,8,57.6705,6.7965,6.7639,72,0.5972,43.8889,True,42,loose
